Timestamp,Phase,Latency_ms,Status_Code
2026-09-13T16:44:18.651426,Cycle_8_Cold_Start,1017.63,200
2026-09-13T16:44:25.096678,Cycle_8_Warm_1,754.13,200
2026-09-13T16:44:31.056771,Cycle_8_Warm_2,735.7,200
2026-09-13T16:44:36.986109,Cycle_8_Warm_3,730.71,200
2026-09-13T17:19:38.178205,Cycle_9_Cold_Start,980.02,200
2026-09-13T17:19:44.590254,Cycle_9_Warm_1,734.88,200
2026-09-13T17:19:50.532962,Cycle_9_Warm_2,729.72,200
2026-09-13T17:19:56.478173,Cycle_9_Warm_3,747.47,200
2026-09-13T17:55:09.293452,Cycle_1_Cold_Start,986.85,200
2026-09-13T17:55:15.822800,Cycle_1_Warm_1,742.61,200
2026-09-13T17:55:21.804772,Cycle_1_Warm_2,763.28,200
2026-09-13T17:55:27.707368,Cycle_1_Warm_3,725.31,200
2026-09-13T18:30:28.868723,Cycle_2_Cold_Start,947.71,200
2026-09-13T18:30:35.227768,Cycle_2_Warm_1,750.86,200
2026-09-13T18:30:41.126521,Cycle_2_Warm_2,724.02,200
2026-09-13T18:30:47.070197,Cycle_2_Warm_3,730.51,200
2026-09-13T19:05:48.275439,Cycle_3_Cold_Start,997.2,200
2026-09-13T19:05:54.849759,Cycle_3_Warm_1,759.27,200
2026-09-13T19:06:00.767204,Cycle_3_Warm_2,753.36,200
2026-09-13T19:06:06.682652,Cycle_3_Warm_3,727.11,200
2026-09-13T19:41:07.854334,Cycle_4_Cold_Start,971.21,200
2026-09-13T19:41:14.298335,Cycle_4_Warm_1,739.2,200
2026-09-13T19:41:20.246085,Cycle_4_Warm_2,757.84,200
2026-09-13T19:41:26.180244,Cycle_4_Warm_3,731.69,200
2026-09-13T20:16:27.347981,Cycle_5_Cold_Start,974.73,200
2026-09-13T20:16:33.705608,Cycle_5_Warm_1,726.43,200
2026-09-13T20:16:39.658582,Cycle_5_Warm_2,745.55,200
2026-09-13T20:16:45.628940,Cycle_5_Warm_3,751.85,200
2026-09-13T20:51:46.787450,Cycle_6_Cold_Start,968.88,200
2026-09-13T20:51:53.170471,Cycle_6_Warm_1,730.19,200
2026-09-13T20:51:59.122889,Cycle_6_Warm_2,753.53,200
2026-09-13T20:52:05.043929,Cycle_6_Warm_3,728.06,200
2026-09-13T21:27:06.215201,Cycle_7_Cold_Start,965.25,200
2026-09-13T21:27:12.641775,Cycle_7_Warm_1,745.39,200
2026-09-13T21:27:18.573522,Cycle_7_Warm_2,724.69,200
2026-09-13T21:27:24.526122,Cycle_7_Warm_3,723.36,200
2026-09-13T22:02:25.722353,Cycle_8_Cold_Start,995.82,200
2026-09-13T22:02:32.132755,Cycle_8_Warm_1,748.75,200
2026-09-13T22:02:38.040312,Cycle_8_Warm_2,726.89,200
2026-09-13T22:02:44.016056,Cycle_8_Warm_3,750.05,200
2026-09-13T22:37:45.153631,Cycle_9_Cold_Start,943.53,200
2026-09-13T22:37:51.451649,Cycle_9_Warm_1,728.96,200
2026-09-13T22:37:57.399352,Cycle_9_Warm_2,741.45,200
2026-09-13T22:38:03.350373,Cycle_9_Warm_3,729.76,200
2026-09-13T23:13:15.003997,Cycle_1_Cold_Start,1055.8,200
2026-09-13T23:13:21.363846,Cycle_1_Warm_1,633.56,200
2026-09-13T23:13:27.344644,Cycle_1_Warm_2,662.61,200
2026-09-13T23:13:33.304521,Cycle_1_Warm_3,635.88,200
2026-09-13T23:48:34.624027,Cycle_2_Cold_Start,1004.33,200
2026-09-13T23:48:40.968560,Cycle_2_Warm_1,663.62,200
2026-09-13T23:48:46.848342,Cycle_2_Warm_2,628.13,200
2026-09-13T23:48:52.842040,Cycle_2_Warm_3,640.1,200
2026-09-14T00:23:53.964005,Cycle_3_Cold_Start,863.09,200
2026-09-14T00:24:00.499315,Cycle_3_Warm_1,648.13,200
2026-09-14T00:24:06.470533,Cycle_3_Warm_2,655.07,200
2026-09-14T00:24:12.477192,Cycle_3_Warm_3,652.26,200
2026-09-14T00:59:13.702062,Cycle_4_Cold_Start,930.04,200
2026-09-14T00:59:20.049498,Cycle_4_Warm_1,672.61,200
2026-09-14T00:59:25.944214,Cycle_4_Warm_2,642.29,200
2026-09-14T00:59:31.851863,Cycle_4_Warm_3,636.91,200
2026-09-14T01:34:33.067907,Cycle_5_Cold_Start,952.45,200
2026-09-14T01:34:39.462910,Cycle_5_Warm_1,654.01,200
2026-09-14T01:34:45.380797,Cycle_5_Warm_2,649.13,200
2026-09-14T01:34:51.277468,Cycle_5_Warm_3,624.83,200
2026-09-14T02:09:52.468804,Cycle_6_Cold_Start,923.56,200
2026-09-14T02:09:58.645087,Cycle_6_Warm_1,657.38,200
2026-09-14T02:10:06.112838,Cycle_6_Warm_2,636.82,200
2026-09-14T02:10:12.125052,Cycle_6_Warm_3,652.05,200
2026-09-14T02:45:13.253230,Cycle_7_Cold_Start,924.04,200
2026-09-14T02:45:19.710857,Cycle_7_Warm_1,661.3,200
2026-09-14T02:45:25.778270,Cycle_7_Warm_2,756.37,200
2026-09-14T02:45:31.627551,Cycle_7_Warm_3,636.95,200
2026-09-14T03:20:32.997475,Cycle_8_Cold_Start,1046.69,200
2026-09-14T03:20:39.201411,Cycle_8_Warm_1,633.41,200
2026-09-14T03:20:45.480371,Cycle_8_Warm_2,772.9,200
2026-09-14T03:20:51.362677,Cycle_8_Warm_3,652.35,200
2026-09-14T03:55:52.639797,Cycle_9_Cold_Start,952.67,200
2026-09-14T03:55:59.006869,Cycle_9_Warm_1,759.02,200
2026-09-14T03:56:05.014527,Cycle_9_Warm_2,655.44,200
2026-09-14T03:56:10.992348,Cycle_9_Warm_3,653.91,200
2026-09-14T04:31:25.485387,Cycle_1_Cold_Start,987.45,200
2026-09-14T04:31:31.780692,Cycle_1_Warm_1,740.47,200
2026-09-14T04:31:37.720621,Cycle_1_Warm_2,745.3,200
2026-09-14T04:31:43.619024,Cycle_1_Warm_3,721.91,200
2026-09-14T05:06:44.852968,Cycle_2_Cold_Start,1001.38,200
2026-09-14T05:06:51.108285,Cycle_2_Warm_1,740.1,200
2026-09-14T05:06:57.030249,Cycle_2_Warm_2,720.26,200
2026-09-14T05:07:02.958993,Cycle_2_Warm_3,718.7,200
2026-09-14T05:42:04.200412,Cycle_3_Cold_Start,1036.47,200
2026-09-14T05:42:10.663105,Cycle_3_Warm_1,751.69,200
2026-09-14T05:42:16.585482,Cycle_3_Warm_2,716.77,200
2026-09-14T05:42:22.534714,Cycle_3_Warm_3,739.09,200
2026-09-14T06:17:23.700977,Cycle_4_Cold_Start,976.48,200
2026-09-14T06:17:30.961528,Cycle_4_Warm_1,722.17,200
2026-09-14T06:17:36.950240,Cycle_4_Warm_2,742.28,200
2026-09-14T06:17:42.903007,Cycle_4_Warm_3,740.46,200
2026-09-14T06:52:44.041957,Cycle_5_Cold_Start,945.38,200
2026-09-14T06:52:51.063882,Cycle_5_Warm_1,742.35,200
2026-09-14T06:52:56.999665,Cycle_5_Warm_2,714.97,200
2026-09-14T06:53:02.948195,Cycle_5_Warm_3,722.74,200
2026-09-14T07:28:04.129054,Cycle_6_Cold_Start,970.85,200
2026-09-14T07:28:11.654395,Cycle_6_Warm_1,739.13,200
2026-09-14T07:28:17.608952,Cycle_6_Warm_2,743.89,200
2026-09-14T07:28:23.532262,Cycle_6_Warm_3,727.93,200
2026-09-14T08:03:24.824828,Cycle_7_Cold_Start,1074.83,200
2026-09-14T08:03:31.990813,Cycle_7_Warm_1,739.42,200
2026-09-14T08:03:37.932322,Cycle_7_Warm_2,725.59,200
2026-09-14T08:03:43.851597,Cycle_7_Warm_3,720.43,200
2026-09-14T08:38:45.033358,Cycle_8_Cold_Start,969.95,200
2026-09-14T08:38:51.542006,Cycle_8_Warm_1,725.96,200
2026-09-14T08:38:57.493720,Cycle_8_Warm_2,751.02,200
2026-09-14T08:39:03.425613,Cycle_8_Warm_3,736.47,200
2026-09-14T09:14:04.618400,Cycle_9_Cold_Start,1005.68,200
2026-09-14T09:14:10.938238,Cycle_9_Warm_1,745.1,200
2026-09-14T09:14:16.887535,Cycle_9_Warm_2,748.91,200
2026-09-14T09:14:22.815406,Cycle_9_Warm_3,747.98,200
2026-09-14T09:49:38.935114,Cycle_1_Cold_Start,1047.36,200
2026-09-14T09:49:45.328063,Cycle_1_Warm_1,720.52,200
2026-09-14T09:49:51.395369,Cycle_1_Warm_2,761.99,200
2026-09-14T09:49:57.387296,Cycle_1_Warm_3,746.18,200
2026-09-14T10:24:58.714421,Cycle_2_Cold_Start,1031.61,200
2026-09-14T10:25:05.056096,Cycle_2_Warm_1,708.69,200
2026-09-14T10:25:11.099381,Cycle_2_Warm_2,739.74,200
2026-09-14T10:25:17.152994,Cycle_2_Warm_3,785.77,200
2026-09-14T11:00:18.394571,Cycle_3_Cold_Start,1023.06,200
2026-09-14T11:00:24.746512,Cycle_3_Warm_1,730.05,200
2026-09-14T11:00:30.844597,Cycle_3_Warm_2,811.52,200
2026-09-14T11:00:36.785258,Cycle_3_Warm_3,734.32,200
2026-09-14T11:35:38.094748,Cycle_4_Cold_Start,1033.36,200
2026-09-14T11:35:44.362163,Cycle_4_Warm_1,748.87,200
2026-09-14T11:35:50.348541,Cycle_4_Warm_2,730.58,200
2026-09-14T11:35:56.348927,Cycle_4_Warm_3,734.24,200
2026-09-14T12:10:57.663071,Cycle_5_Cold_Start,1048.01,200
2026-09-14T12:11:04.009035,Cycle_5_Warm_1,742.38,200
2026-09-14T12:11:10.029364,Cycle_5_Warm_2,729.44,200
2026-09-14T12:11:16.035183,Cycle_5_Warm_3,738.39,200
2026-09-14T12:46:17.288443,Cycle_6_Cold_Start,985.58,200
2026-09-14T12:46:23.818546,Cycle_6_Warm_1,810.05,200
2026-09-14T12:46:29.765603,Cycle_6_Warm_2,724.17,200
2026-09-14T12:46:35.776113,Cycle_6_Warm_3,719.09,200
2026-09-14T13:21:37.074374,Cycle_7_Cold_Start,996.62,200
2026-09-14T13:21:43.402960,Cycle_7_Warm_1,723.42,200
2026-09-14T13:21:49.522432,Cycle_7_Warm_2,825.29,200
2026-09-14T13:21:55.449037,Cycle_7_Warm_3,726.83,200
2026-09-14T13:56:56.760835,Cycle_8_Cold_Start,1024.87,200
2026-09-14T13:57:03.184510,Cycle_8_Warm_1,741.26,200
2026-09-14T13:57:09.205658,Cycle_8_Warm_2,748.17,200
2026-09-14T13:57:15.191747,Cycle_8_Warm_3,719.87,200
2026-09-14T14:32:16.560961,Cycle_9_Cold_Start,1078.25,200
2026-09-14T14:32:23.069477,Cycle_9_Warm_1,725.2,200
2026-09-14T14:32:29.155604,Cycle_9_Warm_2,776.84,200
2026-09-14T14:32:35.123656,Cycle_9_Warm_3,735.62,200
2026-09-14T15:07:50.150553,Cycle_1_Cold_Start,970.9,200
2026-09-14T15:07:56.507528,Cycle_1_Warm_1,718.52,200
2026-09-14T15:08:02.385459,Cycle_1_Warm_2,715.97,200
2026-09-14T15:08:08.231557,Cycle_1_Warm_3,690.19,200
2026-09-14T15:43:09.360573,Cycle_2_Cold_Start,953.49,200
2026-09-14T15:43:15.675226,Cycle_2_Warm_1,710.9,200
2026-09-14T15:43:21.568524,Cycle_2_Warm_2,718.19,200
2026-09-14T15:43:27.415144,Cycle_2_Warm_3,696.31,200
2026-09-14T16:18:28.578006,Cycle_3_Cold_Start,978.37,200
2026-09-14T16:18:34.967290,Cycle_3_Warm_1,721.25,200
2026-09-14T16:18:40.819561,Cycle_3_Warm_2,700.06,200
2026-09-14T16:18:46.703327,Cycle_3_Warm_3,699.24,200
2026-09-14T16:53:47.843195,Cycle_4_Cold_Start,974.3,200
2026-09-14T16:53:54.089629,Cycle_4_Warm_1,710.12,200
2026-09-14T16:53:59.965070,Cycle_4_Warm_2,691.42,200
2026-09-14T16:54:05.901273,Cycle_4_Warm_3,714.35,200
2026-09-14T17:29:07.012731,Cycle_5_Cold_Start,960.44,200
2026-09-14T17:29:13.379382,Cycle_5_Warm_1,716.37,200
2026-09-14T17:29:19.248259,Cycle_5_Warm_2,694.93,200
2026-09-14T17:29:25.123025,Cycle_5_Warm_3,703.59,200
2026-09-14T18:04:26.267535,Cycle_6_Cold_Start,983.68,200
2026-09-14T18:04:32.556216,Cycle_6_Warm_1,693.36,200
2026-09-14T18:04:38.442923,Cycle_6_Warm_2,689.24,200
2026-09-14T18:04:44.339869,Cycle_6_Warm_3,706.21,200
2026-09-14T18:39:45.477817,Cycle_7_Cold_Start,979.19,200
2026-09-14T18:39:51.991019,Cycle_7_Warm_1,719.23,200
2026-09-14T18:39:57.881956,Cycle_7_Warm_2,716.84,200
2026-09-14T18:40:03.722416,Cycle_7_Warm_3,690.67,200
2026-09-14T19:15:04.824783,Cycle_8_Cold_Start,929.65,200
2026-09-14T19:15:11.138507,Cycle_8_Warm_1,685.31,200
2026-09-14T19:15:17.025719,Cycle_8_Warm_2,684.36,200
2026-09-14T19:15:22.940543,Cycle_8_Warm_3,713.23,200
2026-09-14T19:50:24.002137,Cycle_9_Cold_Start,908.77,200
2026-09-14T19:50:30.337191,Cycle_9_Warm_1,719.47,200
2026-09-14T19:50:36.224766,Cycle_9_Warm_2,717.31,200
2026-09-14T19:50:42.064607,Cycle_9_Warm_3,687.3,200
2026-09-14T20:26:29.173525,Cycle_1_Cold_Start,905.54,200
2026-09-14T20:26:35.509737,Cycle_1_Warm_1,622.43,200
2026-09-14T20:26:41.448912,Cycle_1_Warm_2,669.47,200
2026-09-14T20:26:47.284123,Cycle_1_Warm_3,647.34,200
2026-09-14T21:01:48.423278,Cycle_2_Cold_Start,906.92,200
2026-09-14T21:01:54.758658,Cycle_2_Warm_1,652.38,200
2026-09-14T21:02:00.623481,Cycle_2_Warm_2,659.3,200
2026-09-14T21:02:06.461216,Cycle_2_Warm_3,634.8,200
2026-09-14T21:37:07.675895,Cycle_3_Cold_Start,1013.05,200
2026-09-14T21:37:13.803789,Cycle_3_Warm_1,650.96,200
2026-09-14T21:37:19.764947,Cycle_3_Warm_2,625.89,200
2026-09-14T21:37:25.640874,Cycle_3_Warm_3,655.05,200
2026-09-14T22:12:26.878393,Cycle_4_Cold_Start,909.04,200
2026-09-14T22:12:33.088221,Cycle_4_Warm_1,634.22,200
2026-09-14T22:12:39.118770,Cycle_4_Warm_2,652.37,200
2026-09-14T22:12:44.954871,Cycle_4_Warm_3,634.48,200
2026-09-14T22:47:46.203475,Cycle_5_Cold_Start,897.05,200
2026-09-14T22:47:52.973359,Cycle_5_Warm_1,671.2,200
2026-09-14T22:47:58.853984,Cycle_5_Warm_2,671.39,200
2026-09-14T22:48:04.702788,Cycle_5_Warm_3,643.38,200
2026-09-14T23:23:05.843077,Cycle_6_Cold_Start,931.98,200
2026-09-14T23:23:12.102377,Cycle_6_Warm_1,677.63,200
2026-09-14T23:23:17.938213,Cycle_6_Warm_2,644.68,200
2026-09-14T23:23:23.810644,Cycle_6_Warm_3,627.26,200
2026-09-14T23:58:25.019338,Cycle_7_Cold_Start,973.89,200
2026-09-14T23:58:31.272190,Cycle_7_Warm_1,677.08,200
2026-09-14T23:58:37.109304,Cycle_7_Warm_2,634.97,200
2026-09-14T23:58:42.975733,Cycle_7_Warm_3,639.05,200
2026-09-15T00:33:44.098918,Cycle_8_Cold_Start,896.23,200
2026-09-15T00:33:50.429417,Cycle_8_Warm_1,710.33,200
2026-09-15T00:33:56.242511,Cycle_8_Warm_2,639.45,200
2026-09-15T00:34:02.135965,Cycle_8_Warm_3,674.8,200
2026-09-15T01:09:03.234368,Cycle_9_Cold_Start,900.28,200
2026-09-15T01:09:09.474237,Cycle_9_Warm_1,637.8,200
2026-09-15T01:09:15.406426,Cycle_9_Warm_2,678.83,200
2026-09-15T01:09:21.243463,Cycle_9_Warm_3,656.88,200
2026-09-15T01:44:33.417040,Cycle_1_Cold_Start,1000.63,200
2026-09-15T01:44:39.900581,Cycle_1_Warm_1,754.24,200
2026-09-15T01:44:45.915962,Cycle_1_Warm_2,782.3,200
2026-09-15T01:44:51.814427,Cycle_1_Warm_3,726.0,200
2026-09-15T02:19:53.062464,Cycle_2_Cold_Start,1013.77,200
2026-09-15T02:19:59.317827,Cycle_2_Warm_1,741.85,200
2026-09-15T02:20:05.291819,Cycle_2_Warm_2,739.22,200
2026-09-15T02:20:11.264678,Cycle_2_Warm_3,762.47,200
2026-09-15T02:55:12.498043,Cycle_3_Cold_Start,1044.17,200
2026-09-15T02:55:18.789597,Cycle_3_Warm_1,751.02,200
2026-09-15T02:55:24.768633,Cycle_3_Warm_2,742.36,200
2026-09-15T02:55:30.757261,Cycle_3_Warm_3,767.23,200
2026-09-15T03:30:31.939026,Cycle_4_Cold_Start,991.79,200
2026-09-15T03:30:38.268075,Cycle_4_Warm_1,777.01,200
2026-09-15T03:30:44.194051,Cycle_4_Warm_2,753.51,200
2026-09-15T03:30:50.147628,Cycle_4_Warm_3,760.33,200
2026-09-15T04:05:51.370587,Cycle_5_Cold_Start,1034.83,200
2026-09-15T04:05:57.650871,Cycle_5_Warm_1,760.65,200
2026-09-15T04:06:03.611365,Cycle_5_Warm_2,755.44,200
2026-09-15T04:06:09.595196,Cycle_5_Warm_3,761.08,200
2026-09-15T04:41:10.837967,Cycle_6_Cold_Start,1048.0,200
2026-09-15T04:41:17.267050,Cycle_6_Warm_1,762.23,200
2026-09-15T04:41:23.247684,Cycle_6_Warm_2,758.54,200
2026-09-15T04:41:29.198563,Cycle_6_Warm_3,753.8,200
2026-09-15T05:16:30.461837,Cycle_7_Cold_Start,1065.52,200
2026-09-15T05:16:36.704571,Cycle_7_Warm_1,750.04,200
2026-09-15T05:16:42.677297,Cycle_7_Warm_2,759.83,200
2026-09-15T05:16:48.608996,Cycle_7_Warm_3,738.04,200
2026-09-15T05:51:49.833677,Cycle_8_Cold_Start,1008.64,200
2026-09-15T05:51:56.356673,Cycle_8_Warm_1,757.52,200
2026-09-15T05:52:02.334134,Cycle_8_Warm_2,734.51,200
2026-09-15T05:52:08.344179,Cycle_8_Warm_3,779.84,200
2026-09-15T06:27:09.522784,Cycle_9_Cold_Start,1003.53,200
2026-09-15T06:27:15.858901,Cycle_9_Warm_1,736.8,200
2026-09-15T06:27:21.860839,Cycle_9_Warm_2,772.15,200
2026-09-15T06:27:27.818380,Cycle_9_Warm_3,760.91,200
2026-09-15T07:02:41.883517,Cycle_1_Cold_Start,1276.54,200
2026-09-15T07:02:47.970868,Cycle_1_Warm_1,723.82,200
2026-09-15T07:02:53.907905,Cycle_1_Warm_2,667.69,200
2026-09-15T07:02:59.929963,Cycle_1_Warm_3,706.99,200
2026-09-15T07:38:01.173352,Cycle_2_Cold_Start,973.24,200
2026-09-15T07:38:07.800524,Cycle_2_Warm_1,691.01,200
2026-09-15T07:38:13.866883,Cycle_2_Warm_2,742.98,200
2026-09-15T07:38:19.800623,Cycle_2_Warm_3,670.48,200
2026-09-15T08:13:21.123885,Cycle_3_Cold_Start,1015.93,200
2026-09-15T08:13:27.381130,Cycle_3_Warm_1,681.45,200
2026-09-15T08:13:33.441567,Cycle_3_Warm_2,684.03,200
2026-09-15T08:13:39.536100,Cycle_3_Warm_3,784.89,200
2026-09-15T08:48:40.840090,Cycle_4_Cold_Start,1084.45,200
2026-09-15T08:48:47.342212,Cycle_4_Warm_1,802.29,200
2026-09-15T08:48:53.234379,Cycle_4_Warm_2,671.01,200
2026-09-15T08:48:59.374031,Cycle_4_Warm_3,780.9,200
2026-09-15T09:24:00.665552,Cycle_5_Cold_Start,1068.97,200
2026-09-15T09:24:07.189508,Cycle_5_Warm_1,709.29,200
2026-09-15T09:24:13.279947,Cycle_5_Warm_2,789.22,200
2026-09-15T09:24:19.221410,Cycle_5_Warm_3,682.51,200
2026-09-15T09:59:20.577048,Cycle_6_Cold_Start,1015.18,200
2026-09-15T09:59:27.317586,Cycle_6_Warm_1,673.41,200
2026-09-15T09:59:33.348948,Cycle_6_Warm_2,700.6,200
2026-09-15T09:59:39.348909,Cycle_6_Warm_3,698.95,200
2026-09-15T10:34:40.530878,Cycle_7_Cold_Start,948.02,200
2026-09-15T10:34:46.901308,Cycle_7_Warm_1,763.64,200
2026-09-15T10:34:52.820758,Cycle_7_Warm_2,689.21,200
2026-09-15T10:34:58.819854,Cycle_7_Warm_3,714.88,200
2026-09-15T11:10:00.016619,Cycle_8_Cold_Start,998.3,200
2026-09-15T11:10:06.394474,Cycle_8_Warm_1,801.97,200
2026-09-15T11:10:12.301734,Cycle_8_Warm_2,700.74,200
2026-09-15T11:10:18.258023,Cycle_8_Warm_3,691.58,200
2026-09-15T11:45:19.612560,Cycle_9_Cold_Start,1009.37,200
2026-09-15T11:45:25.980059,Cycle_9_Warm_1,749.83,200
2026-09-15T11:45:31.889635,Cycle_9_Warm_2,668.76,200
2026-09-15T11:45:37.936021,Cycle_9_Warm_3,696.02,200
