Timestamp,Phase,Latency_ms,Status_Code
2026-09-03T11:52:52.094341,Cycle_2_Warm_1,346.44,200
2026-09-03T11:52:58.252074,Cycle_2_Warm_2,343.89,200
2026-09-03T11:53:04.139755,Cycle_2_Warm_3,345.48,200
2026-09-03T12:18:06.026635,Cycle_3_Cold_Start,1084.49,200
2026-09-03T12:18:11.885276,Cycle_3_Warm_1,332.15,200
2026-09-03T12:18:18.026425,Cycle_3_Warm_2,333.25,200
2026-09-03T12:18:23.919621,Cycle_3_Warm_3,333.15,200
2026-09-03T12:43:25.810092,Cycle_4_Cold_Start,1084.01,200
2026-09-03T12:43:31.695471,Cycle_4_Warm_1,333.06,200
2026-09-03T12:43:37.833715,Cycle_4_Warm_2,331.46,200
2026-09-03T12:43:43.716659,Cycle_4_Warm_3,333.05,200
2026-09-03T13:08:45.603799,Cycle_5_Cold_Start,1082.87,200
2026-09-03T13:09:00.071686,Cycle_5_Warm_1,336.48,200
2026-09-03T13:09:06.132472,Cycle_5_Warm_2,334.93,200
2026-09-03T13:09:12.014556,Cycle_5_Warm_3,338.56,200
2026-09-03T13:34:13.890247,Cycle_6_Cold_Start,1059.63,200
2026-09-03T13:34:20.005687,Cycle_6_Warm_1,340.91,200
2026-09-03T13:34:26.121916,Cycle_6_Warm_2,334.5,200
2026-09-03T13:34:31.988074,Cycle_6_Warm_3,337.87,200
2026-09-03T13:59:33.793708,Cycle_7_Cold_Start,1006.91,200
2026-09-03T13:59:48.134982,Cycle_7_Warm_1,342.3,200
2026-09-03T13:59:54.024877,Cycle_7_Warm_2,333.15,200
2026-09-03T14:00:00.149509,Cycle_7_Warm_3,334.03,200
2026-09-03T14:25:02.015463,Cycle_8_Cold_Start,1038.88,200
2026-09-03T14:25:07.871291,Cycle_8_Warm_1,340.66,200
2026-09-03T14:25:13.713458,Cycle_8_Warm_2,331.22,200
2026-09-03T14:25:19.765260,Cycle_8_Warm_3,350.98,200
2026-09-03T14:50:21.549377,Cycle_9_Cold_Start,990.67,200
2026-09-03T14:50:35.800779,Cycle_9_Warm_1,334.58,200
2026-09-03T14:50:41.649599,Cycle_9_Warm_2,328.67,200
2026-09-03T14:50:47.692139,Cycle_9_Warm_3,336.55,200
